,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
10,-437.7813415527344,224.67178344726562,16.752172470092773,-30.357519149780273,9.932312965393066,6.5512919425964355,-15.955679893493652,-8.98576545715332,4.745394229888916,2.9803779125213623,-5.671318054199219,-9.098718643188477,-5.417779922485352,-0.16481353342533112,0.9993235468864441,-3.7230606079101562,-9.170230865478516,-6.812311172485352,0.5487532615661621,3.9072561264038086,518.1431961,517.0933151,516.1000443,514.2247772,511.2840652,508.769989,506.9751358,501.8559647,501.131134,502.0703888,501.4912796,502.1332932,499.0234756,496.5337372,496.0270309,0.0,0.0,0.0,0.0,490.7392883,494.018364,493.1986237,685.421524,699.776001,722.9026794,747.2010803,492.9836655,0.0,493.4292984,788.2707214
11,-395.03326416015625,278.0743408203125,11.98518180847168,-42.35077667236328,17.356483459472656,12.37092399597168,-18.30678939819336,-8.744466781616211,1.8893157243728638,-5.398725509643555,-6.050129413604736,-1.615357518196106,-0.9145481586456299,1.958327054977417,3.9429657459259033,-0.15639254450798035,-4.154908180236816,-4.48069953918457,-3.5463645458221436,-1.8235210180282593,789.2027283,493.0099106,779.824295,752.2868347,723.9848328,713.3753967,701.9238281,692.6641083,687.9460144,685.2947998,684.1030121,681.7670441,684.9526215,692.7766418,694.6905518,701.6481018,706.7757416,709.5868683,705.103302,481.6542053,480.5466843,474.6699142,703.588028,702.0098114,699.5394135,696.4225769,698.6344147,700.8219147,700.0312042,701.1438751
12,-382.1352233886719,260.0528564453125,8.940073013305664,-36.566917419433594,12.739686965942383,2.863304853439331,-19.765350341796875,-12.875672340393066,-8.240219116210938,-7.646596431732178,-1.0946170091629028,2.374055862426758,3.63907527923584,5.247994899749756,1.148748755455017,-5.977606296539307,-10.601187705993652,-12.218974113464355,-7.9434661865234375,0.16629403829574585,704.1821289,458.8791656,457.708931,713.037262,713.946991,716.3271332,714.2193604,699.5185852,688.999939,453.1502914,669.4028473,674.3769073,675.0631714,461.3508606,461.7456055,459.9373627,458.7258148,458.2894135,460.9283066,696.9996643,459.6156311,459.4096756,459.3296432,459.3813324,702.9916382,704.5450592,453.2272339,704.2264557,704.7811127,704.0426636
13,-346.6060791015625,240.55831909179688,-4.489748001098633,-38.097862243652344,10.137359619140625,-2.203078508377075,-18.971582412719727,-6.969933986663818,-0.8555288910865784,-2.7955052852630615,2.723914861679077,7.853439807891846,2.0082857608795166,-8.118945121765137,-14.878498077392578,-16.67311668395996,-11.21790599822998,-0.7546277046203613,5.2880635261535645,1.0385162830352783,704.118576,702.7964783,702.6122284,701.1213684,699.2988586,696.7514038,696.0888672,703.1954956,715.5020905,736.699295,785.4908752,796.8030548,826.2488556,838.4112549,839.044342,837.9397583,836.9953156,839.3179321,589.8535156,834.3727875,835.5366516,840.3808594,595.2639389,838.7342834,839.7132111,837.9807281,835.5813599,833.8549042,830.7440186,830.9976196
14,-401.89215087890625,239.69122314453125,19.029813766479492,-35.04878616333008,12.48874282836914,12.38967514038086,-17.905027389526367,-14.551251411437988,0.7840691208839417,-0.5618371367454529,-2.9179909229278564,0.9992172122001648,-2.499847412109375,-11.225476264953613,-12.161916732788086,-7.949276447296143,-5.631086826324463,-0.7797954082489014,7.645125389099121,10.896766662597656,825.0901794,812.2106171,803.1270599,594.2543411,0.0,593.5615158,593.0882645,593.6016083,592.5610352,766.9676208,765.7429504,767.1052551,767.3110199,768.3781433,767.6517487,766.2935638,765.2119446,762.9977417,762.546463,762.1420288,759.9542999,759.2940521,760.6744385,760.3905487,759.564209,765.329361,767.4983215,765.642395,772.6168823,769.5521545
15,-479.00030517578125,268.262451171875,42.67750549316406,-28.173189163208008,13.386001586914062,19.030925750732422,-10.45928955078125,-8.30885124206543,7.416762828826904,1.5760031938552856,-6.447933673858643,-1.15959894657135,1.1995975971221924,-3.4913597106933594,-3.694990873336792,0.14133301377296448,1.6143378019332886,2.346158981323242,4.196084022521973,3.6400697231292725,768.20961,764.9274445,766.8426514,768.8460541,771.3030243,770.8678436,769.5953369,769.0386963,768.179245,769.7895813,768.9234161,769.5096588,771.6426086,772.5190735,768.2594299,768.1195831,773.7651825,772.0548248,755.9551239,524.8620224,525.1475525,805.5380249,823.1879425,828.5255432,833.0357361,832.2613525,833.3977509,834.4439697,521.7810059,515.9384918
16,-458.46063232421875,247.15748596191406,30.13481330871582,-35.49077606201172,2.8376166820526123,8.633155822753906,-12.309457778930664,-10.219496726989746,-4.021399974822998,-10.430617332458496,-12.613995552062988,-7.783064365386963,-2.3513307571411133,6.474367141723633,11.891196250915527,4.631904125213623,-5.976477146148682,-9.641963005065918,-9.832883834838867,-8.557780265808105,831.6007233,828.7563324,829.1031647,832.0996857,831.3776398,829.3869781,830.6478882,831.2020874,829.7974396,826.4579773,817.6551056,816.5969849,810.9133911,803.6982727,800.2019501,499.6588135,790.4493713,787.4736786,780.8261108,768.1474304,756.6828156,727.6036072,703.532486,696.3602448,689.8165131,686.7011261,685.9980774,687.8804016,687.8587341,688.2929993
17,-482.78936767578125,239.43565368652344,55.05208969116211,-23.758058547973633,0.07131247222423553,19.84151840209961,4.619269371032715,-6.873359680175781,-3.048031806945801,-0.8254212737083435,-2.599256992340088,0.33356428146362305,7.33553409576416,10.77393627166748,6.6263885498046875,-1.8753662109375,-8.755087852478027,-11.089640617370605,-9.357932090759277,-5.520060062408447,685.2946472,518.223381,518.7013245,518.9644241,518.9971924,517.6461029,517.8455734,517.5704575,517.5836182,518.0657196,517.9559708,518.4207535,519.3698883,519.5777512,519.2709732,517.1322632,672.9737091,679.6496582,503.3145523,0.0,0.0,494.5492554,0.0,0.0,975.4749298,523.4478378,0.0,1017.864914,1017.105179,1017.494659
18,-592.8016357421875,259.9872131347656,43.811988830566406,-23.122791290283203,18.20998191833496,25.43536376953125,-6.185101509094238,-13.185020446777344,0.8235415816307068,3.0263237953186035,-3.6619656085968018,-3.947336435317993,-1.1791731119155884,-2.1160695552825928,-3.0561084747314453,-2.116197347640991,-3.0871663093566895,-4.110218524932861,0.7663121819496155,9.482341766357422,1015.671463,1012.291641,1012.789459,1013.035355,1013.393173,1011.091309,1012.446213,1009.279099,1009.951935,1006.707611,997.9724121,991.4178467,515.2399826,0.0,0.0,502.4822617,502.9732132,689.4758606,683.9498138,500.9944534,679.3778229,679.5121765,684.3578339,683.8845825,686.446228,686.4173126,685.0854492,684.623642,684.961853,684.1730499
19,-539.371826171875,234.43307495117188,54.187644958496094,-22.725276947021484,-0.24920254945755005,16.212160110473633,-0.3893704116344452,-9.856163024902344,-2.695483446121216,0.8919891119003296,-2.3104116916656494,-0.803859293460846,8.01711654663086,15.1412353515625,11.825525283813477,0.8815869092941284,-7.243260860443115,-9.024356842041016,-7.83476448059082,-3.631199598312378,683.6340332,684.3502045,682.2911072,685.1631927,679.4484711,679.9282074,680.4537201,677.5414276,677.7805328,677.3963928,681.1235809,680.1269531,679.9240875,688.8327789,493.1391525,491.6078949,765.0032043,780.0836945,799.3774414,796.0745239,794.447937,783.1513214,758.1920624,744.7777557,710.3910065,697.8689575,693.28125,693.7265015,695.2031708,694.7219086
