,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
33,-452.0687561035156,213.04074096679688,34.964210510253906,-28.508909225463867,-12.073149681091309,-10.829153060913086,-19.24904441833496,-12.179028511047363,-7.709419250488281,-8.079450607299805,2.344527244567871,15.334651947021484,16.085596084594727,8.239574432373047,-1.398248314857483,-11.389391899108887,-16.705835342407227,-12.716057777404785,-4.533381462097168,0.042057037353515625,652.1723175,637.3506927,625.4743576,618.6083603,618.6083603,615.6164932,442.3707199,443.4354782,441.6314697,443.5667419,443.5667419,0.0,0.0,428.1434631,423.555603,595.5506516,595.5506516,588.542099,587.7403259,584.3341064,431.5532303,429.3638992,429.3638992,429.3078232,431.7856979,435.3715134,437.0859528,436.3420486,436.3420486,436.3246536
34,-410.149658203125,220.28506469726562,11.698101997375488,-37.832698822021484,-10.163426399230957,-12.00537395477295,-13.634033203125,-2.1422998905181885,0.8206173181533813,1.792372226715088,2.145824670791626,-4.131198883056641,-11.248507499694824,-15.68022632598877,-13.663933753967285,-5.523399353027344,-2.2608187198638916,-3.571861982345581,-1.170322299003601,4.207440376281738,576.214447,576.0050583,574.6761703,572.4849701,572.4849701,438.8742447,573.7769699,573.8546753,574.9972153,577.2729874,577.2729874,582.1483612,584.9640274,442.7057648,450.0668335,591.2588882,591.2588882,594.1904449,457.3677063,467.496109,455.8384323,456.9527054,456.9527054,608.319397,460.3282166,460.2209091,465.6258011,469.9637985,469.9637985,473.2928467
35,-410.8742370605469,238.91017150878906,3.0461225509643555,-39.53557586669922,-3.4269328117370605,-16.564882278442383,-27.589462280273438,-8.988097190856934,-0.6772448420524597,-8.054768562316895,-7.549420356750488,0.9444724917411804,0.32766208052635193,-6.716157913208008,-6.141756534576416,0.38091522455215454,4.792982578277588,6.6573920249938965,9.247861862182617,11.517952919006348,474.6743393,479.11026,482.4330521,485.6898117,485.6898117,488.216362,609.024086,604.5087433,601.4687347,600.5092239,600.5092239,602.4827576,601.8636322,602.3617935,602.4036789,498.1728363,498.1728363,608.2468033,612.3474884,611.5213013,611.1221695,611.8468857,611.8468857,613.4293365,611.381073,613.4547043,624.895668,500.3283691,500.3283691,707.6570892
36,-428.97406005859375,227.62782287597656,9.381180763244629,-29.833812713623047,4.350235462188721,-11.034669876098633,-24.042682647705078,-9.212224960327148,-7.089330196380615,-14.737628936767578,-13.294746398925781,-6.970527172088623,-2.1393613815307617,-1.6265310049057007,-1.863519549369812,2.330474376678467,4.841280937194824,3.532320976257324,6.216176509857178,11.777106285095215,0.0,795.6900024,804.1038513,804.8517609,804.8517609,807.0158386,808.9808655,810.5106354,808.7854767,808.7548828,808.7548828,808.8070679,804.8204803,804.8223877,509.4533157,806.6455078,806.6455078,809.4164276,511.8575287,513.2488251,513.7413788,511.5958405,511.5958405,512.7230835,775.8467102,512.2778702,511.8399048,514.4558716,514.4558716,519.0574265
37,-416.67034912109375,239.35699462890625,29.21112632751465,-23.0595760345459,7.356369495391846,-1.4211888313293457,-21.106382369995117,-15.973584175109863,-9.057953834533691,-7.619717121124268,-5.046082019805908,-3.656820058822632,-2.041822671890259,0.9389728903770447,2.606869697570801,1.0047943592071533,-5.576955795288086,-10.727051734924316,-5.195537567138672,5.966221809387207,528.887291,758.5296631,767.7727509,781.388092,781.388092,537.8344727,805.665741,811.6871643,817.494812,823.805542,823.805542,828.3525848,830.6344604,833.1256866,833.4444427,832.4658966,832.4658966,827.696991,544.701767,532.5512314,517.1305084,509.8248672,509.8248672,501.9137192,494.8265457,486.4822006,483.3714294,482.647438,482.647438,483.3113861
38,-395.7908935546875,265.34716796875,20.10943603515625,-27.347322463989258,14.983213424682617,3.4739415645599365,-15.227282524108887,-5.819056510925293,-5.757420539855957,-15.364811897277832,-14.39208984375,-8.262672424316406,-5.477052688598633,-2.451683282852173,3.6028354167938232,6.593389511108398,1.956999659538269,-2.573882579803467,-0.2195577323436737,1.285119652748108,483.3398056,484.1135025,484.8590088,483.8681412,483.8681412,483.8709641,484.0685654,484.1209412,826.3378143,825.6687927,825.6687927,820.9893799,484.515686,483.7648773,795.1223755,775.0644684,775.0644684,758.2601166,750.5729675,747.0735168,742.8691864,735.0202942,735.0202942,736.0366821,479.5578766,742.1411133,479.7893143,481.7214584,481.7214584,481.5138245
39,-390.6839904785156,238.70875549316406,28.108076095581055,-26.03622817993164,11.841981887817383,9.300092697143555,-12.970953941345215,-7.5306172370910645,-0.04724855348467827,-4.643333911895752,-3.704012870788574,-0.3906461298465729,-5.066038131713867,-8.248724937438965,-4.224607944488525,-3.5392329692840576,-9.133692741394043,-10.510682106018066,-5.390140056610107,-1.5178062915802002,481.2354279,479.5530701,479.6312714,480.8482742,480.8482742,479.5038605,474.1241837,473.4922791,472.8120422,473.8099289,473.8099289,470.8935928,471.579895,473.4963608,481.5597153,762.8905487,762.8905487,506.8351746,753.7628174,747.8713989,747.9009247,744.5523071,744.5523071,740.510025,735.2175903,731.4596558,724.3105316,716.4961243,716.4961243,712.7993774
40,-365.4988708496094,244.93020629882812,8.453508377075195,-28.462926864624023,10.084857940673828,-7.538753986358643,-18.40328598022461,-1.689826488494873,-4.292727470397949,-13.57080364227295,-7.1716413497924805,-1.7516080141067505,-4.886203289031982,-7.4983673095703125,-8.761187553405762,-9.266825675964355,-5.022834300994873,1.0721412897109985,1.933436393737793,-0.3135091960430145,710.9770966,711.3346863,711.4941406,708.3289337,708.3289337,709.3788147,482.8974533,480.786171,712.9000854,482.167244,482.167244,480.5821991,480.6293869,480.5581284,479.739151,0.0,0.0,0.0,477.7642822,476.9499207,475.6816864,474.4623566,474.4623566,782.0165253,780.6123352,782.6870728,784.1748047,785.0253296,785.0253296,784.0786743
41,-390.64093017578125,250.3256072998047,12.682173728942871,-29.80472755432129,12.353148460388184,-4.795893669128418,-22.352970123291016,-3.473207950592041,-4.60383415222168,-22.270841598510742,-17.383113861083984,-4.504525661468506,-4.8289008140563965,-6.620451927185059,-3.5625128746032715,-3.537339925765991,-5.302021026611328,-3.093538761138916,0.34661996364593506,-0.2543335556983948,473.4354782,469.0769958,466.6594315,471.574707,471.574707,471.1315155,471.9913101,472.8683472,475.225563,476.0548019,476.0548019,474.6386719,473.3198929,473.2375336,473.7939835,473.6662292,473.6662292,474.1264343,473.5384369,472.9690552,473.1155014,781.4245605,781.4245605,786.002655,786.3446808,788.6693573,789.6348572,793.7732697,793.7732697,794.2385101
42,-398.5960998535156,256.0538330078125,5.892754077911377,-26.258705139160156,14.048768043518066,-6.841459274291992,-19.94239044189453,-6.936416149139404,-6.105937480926514,-10.700926780700684,-10.978215217590332,-9.744603157043457,-5.263270378112793,-0.8904484510421753,0.060647882521152496,-0.2132645547389984,-2.311570882797241,-7.4467010498046875,-9.682424545288086,-1.8916347026824951,475.8953476,0.0,761.7240906,750.8385468,750.8385468,748.5584259,749.0861511,746.8847656,744.1174316,749.5380402,749.5380402,757.6534271,757.8639984,757.2845459,756.652298,755.6980896,755.6980896,758.6136627,755.2880859,753.8834381,755.4872894,756.2348175,756.2348175,754.9450684,755.4756927,754.4387054,754.7563934,755.4178619,755.4178619,755.3578949
43,-394.8877868652344,254.7559051513672,9.577439308166504,-30.10243034362793,9.888121604919434,-6.87425422668457,-18.433025360107422,-0.8250874280929565,-0.11024261265993118,-10.413451194763184,-6.060067653656006,4.2174296379089355,4.116129398345947,-3.2365059852600098,-8.130210876464844,-10.56511402130127,-12.351369857788086,-8.706982612609863,1.0776010751724243,6.7220964431762695,755.4096985,756.621933,756.9800568,754.782486,754.782486,753.8889313,750.9777069,753.7363434,755.6021881,755.0628662,755.0628662,755.8312988,489.6509933,494.2419815,498.163681,505.7995605,505.7995605,761.6966248,766.4538574,540.1131058,563.086853,582.0142365,582.0142365,776.5766144,772.9782104,765.6082916,756.7895508,745.3152466,745.3152466,737.8195953
44,-399.0065002441406,233.06234741210938,23.453296661376953,-29.691059112548828,1.0483191013336182,-5.429252624511719,-18.341835021972656,-5.134838104248047,0.42155998945236206,-7.456406116485596,-4.97936487197876,5.395031929016113,6.1593475341796875,-4.504019737243652,-15.982587814331055,-18.985639572143555,-13.248427391052246,-5.678198337554932,0.4213806986808777,5.524545669555664,615.9275436,732.082901,733.0510712,593.7752151,593.7752151,729.3317413,724.6347809,718.9178467,716.3965607,715.0288391,715.0288391,714.712677,579.2673874,714.5709991,719.359436,590.800705,590.800705,724.491806,583.8907242,706.5364075,701.4680481,698.1483459,698.1483459,696.8158722,698.8874054,699.4378662,699.6556854,697.1582031,697.1582031,693.5723877
45,-426.3022155761719,258.6778869628906,17.857881546020508,-28.929664611816406,12.278132438659668,-0.7210357785224915,-19.05752944946289,-7.2063822746276855,-5.7555084228515625,-15.885711669921875,-13.141568183898926,-5.261979579925537,-6.0148468017578125,-9.328694343566895,-9.210211753845215,-8.852593421936035,-7.6805267333984375,-3.0115604400634766,2.1465821266174316,6.118497371673584,690.3794098,687.5138092,686.2566376,685.2906036,685.2906036,684.2851257,686.8312836,684.8284149,681.0421753,681.8321228,681.8321228,686.4868927,666.499176,671.0256195,702.8797913,701.758728,701.758728,698.7950134,701.072998,700.0946045,702.0669556,698.5948944,698.5948944,695.9135437,689.4721985,692.1681213,690.7349396,696.8002319,696.8002319,701.2747955
46,-391.5118103027344,225.967041015625,21.482383728027344,-29.782684326171875,6.384340286254883,3.543531656265259,-15.489213943481445,-10.847496032714844,-8.489053726196289,-13.082561492919922,-8.275906562805176,-4.297269821166992,-7.094220161437988,-5.677173614501953,-2.1151914596557617,-2.705960988998413,-3.058725357055664,-1.444419264793396,-0.39554324746131897,-0.6584057211875916,606.0559082,609.0998459,715.9928131,609.499321,609.499321,717.4835205,717.137146,716.0722351,606.7190933,605.4587173,605.4587173,714.106369,711.8186951,603.6355972,602.1482849,601.5818787,601.5818787,600.2042007,601.978035,717.0411682,715.062027,714.9797821,714.9797821,715.6144714,716.5692139,709.0631104,711.3031006,713.1532288,713.1532288,709.4055939
47,-432.3661193847656,231.7296905517578,17.85418701171875,-26.5971622467041,11.682161331176758,1.188551902770996,-21.796886444091797,-12.753743171691895,-4.820695400238037,-12.646909713745117,-13.838839530944824,-5.275366306304932,-4.386038780212402,-10.06246280670166,-6.753364086151123,1.815221905708313,3.3290374279022217,3.984795331954956,9.197352409362793,8.515811920166016,706.6965485,578.8238144,706.9698334,705.7362366,705.7362366,705.0179291,704.8495483,570.5098724,570.4600906,568.9832687,568.9832687,567.7741623,567.8578949,702.277298,704.6168518,705.0660706,705.0660706,708.1639099,563.4082031,560.7136536,561.1760712,560.3173065,560.3173065,565.213623,721.9104004,725.6270599,730.8281708,732.8353882,732.8353882,732.6852417
48,-382.1688232421875,248.7963409423828,10.226603507995605,-32.1064567565918,8.512972831726074,-6.512169361114502,-21.10003662109375,-8.244757652282715,-12.928544998168945,-23.155702590942383,-15.162651062011719,-5.339791774749756,-0.7216087579727173,4.297886848449707,6.768373489379883,5.919865131378174,1.3432705402374268,-6.20693302154541,-8.7711820602417,-6.2075090408325195,736.3822174,739.4599152,740.6964874,737.4765015,737.4765015,737.7490234,735.3479767,735.1947784,736.6304016,739.6091461,739.6091461,741.516037,740.7218933,741.4732361,741.0848236,602.3430252,602.3430252,742.3731232,741.6308594,743.717804,608.5906219,607.1839142,607.1839142,606.3203049,769.5418549,774.7575378,0.0,0.0,0.0,605.1080704
49,-419.2972717285156,240.4212188720703,13.799729347229004,-28.138410568237305,11.861783981323242,0.8094670176506042,-16.980100631713867,-7.590963363647461,-5.869361400604248,-15.3057861328125,-15.754778861999512,-7.643146991729736,-4.595365047454834,-8.416975975036621,-7.009867191314697,-1.2855157852172852,-2.86803936958313,-4.597939968109131,4.04253625869751,12.013872146606445,600.5129242,596.3316345,592.4000168,588.4714508,588.4714508,583.7530899,577.2418976,576.8144989,572.6410294,573.4630203,573.4630203,572.5402069,574.5347977,575.5534363,577.7344894,575.2008057,575.2008057,786.1975098,569.7511292,795.825882,807.0259094,813.5386658,813.5386658,577.7106094,579.691925,582.1767807,812.5739288,813.7459564,813.7459564,813.3065033
50,-417.5906982421875,253.0686798095703,15.298118591308594,-27.58990478515625,18.252092361450195,8.967724800109863,-14.051289558410645,-7.905627727508545,-2.3709616661071777,-9.427154541015625,-11.9937744140625,-6.404672145843506,-7.916341781616211,-15.46484661102295,-11.997380256652832,-5.278540134429932,-9.457127571105957,-9.726046562194824,4.42536735534668,16.292890548706055,812.346344,811.4694977,810.0447083,805.4904175,805.4904175,804.4823456,582.2777939,577.6999283,577.5847244,578.3840179,578.3840179,579.8032379,582.044754,581.8852615,814.0216064,582.3053741,582.3053741,581.8935013,583.9143753,820.6077576,820.7874298,820.3624725,820.3624725,575.3427887,818.1739807,581.3808823,819.0189362,817.3986816,817.3986816,817.7955627
51,-402.7707824707031,266.836669921875,21.836105346679688,-28.199926376342773,19.590269088745117,12.614840507507324,-14.802348136901855,-9.443055152893066,1.0820658206939697,-4.207131862640381,-7.911080360412598,-2.5934300422668457,-4.762363910675049,-12.359375,-7.634012222290039,-1.4401081800460815,-7.33139705657959,-7.421200752258301,5.421707630157471,11.686149597167969,579.8933792,579.1104889,578.1965256,577.4425507,577.4425507,578.1073761,576.376152,575.4458237,576.8663025,578.8998413,578.8998413,581.0515976,579.2363358,579.9819946,583.9393997,580.9549713,580.9549713,578.6022186,757.1918488,756.9371796,755.5340576,756.6068268,756.6068268,757.8862,758.5852051,758.553772,759.3161774,499.3492126,499.3492126,498.9051437
52,-418.0614318847656,244.90086364746094,23.924070358276367,-28.765899658203125,12.928874015808105,5.950809955596924,-19.7254638671875,-9.381287574768066,-0.2588357627391815,-11.465302467346191,-12.620697021484375,-3.2307424545288086,-6.2018327713012695,-13.704545974731445,-8.1821870803833,0.5188876986503601,-1.127000331878662,-2.753568172454834,5.845027923583984,11.595678329467773,500.1596069,759.0046692,755.9729767,755.1579285,755.1579285,754.6363068,754.3401337,498.41362,751.0245514,753.6955261,753.6955261,754.7967529,756.1894989,502.6742935,507.0412445,511.5922928,511.5922928,748.8218689,744.3635559,742.5907898,739.6011353,739.8833466,739.8833466,742.7127075,743.3943176,743.533783,739.0548706,507.5389099,507.5389099,707.6843262
53,-382.69769287109375,227.69358825683594,25.54755401611328,-20.752443313598633,7.277425289154053,-4.132040500640869,-16.900632858276367,-7.311030864715576,-11.108378410339355,-20.357603073120117,-14.606459617614746,-7.319918155670166,-3.19437313079834,5.213697910308838,12.138893127441406,11.970988273620605,5.689451694488525,-4.595531940460205,-11.13772964477539,-8.937360763549805,699.6121979,694.3695831,690.3860474,688.8056183,688.8056183,683.9851379,683.5781097,528.147049,697.1304321,528.6020279,528.6020279,529.5668793,528.7531281,529.0513229,528.6497879,739.7961426,739.7961426,733.2746124,732.3710632,730.9731293,731.0397339,730.4637909,730.4637909,730.2700806,731.2631226,526.843605,527.3195267,734.6613312,734.6613312,735.838089
54,-388.5636291503906,234.48890686035156,24.070171356201172,-30.609619140625,4.408259391784668,0.6773516535758972,-17.522233963012695,-8.33687686920166,-5.523736476898193,-17.85750389099121,-17.584033966064453,-9.650121688842773,-9.27012825012207,-6.328433036804199,2.5853264331817627,6.208301544189453,3.446784257888794,-1.2912770509719849,-6.039940357208252,-7.894897937774658,737.598114,738.7877655,740.7197571,506.96064,506.96064,502.4371719,500.802002,509.4863892,527.9792023,521.88797,521.88797,521.9258118,520.9381104,521.4279556,741.1001587,744.3470764,744.3470764,744.1608429,522.8757095,738.0091858,736.2537384,729.4036865,729.4036865,718.1183624,714.6199799,712.7900696,582.5249481,582.8898621,582.8898621,705.2584076
55,-386.7887878417969,249.2653045654297,23.843948364257812,-22.19696617126465,14.325074195861816,0.1572873294353485,-18.300125122070312,-6.013391971588135,-5.849941253662109,-17.495651245117188,-16.391353607177734,-12.317702293395996,-9.718756675720215,0.4608205556869507,9.664091110229492,10.228925704956055,8.322874069213867,4.834174633026123,-1.6035956144332886,-5.690010070800781,709.329071,583.663559,586.4117813,586.6687393,586.6687393,588.0947495,590.3387833,591.6880035,725.7940674,740.0828552,740.0828552,737.9022217,802.0104218,754.0660858,596.4423752,776.9133759,776.9133759,778.7121582,779.5793915,779.6339417,778.9093781,781.7079926,781.7079926,781.7700958,783.2440186,594.7732925,593.9795685,593.1837463,593.1837463,794.5437622
56,-412.9973449707031,238.5965118408203,26.606958389282227,-29.55254554748535,5.329718589782715,1.5494039058685303,-17.35324478149414,-6.880338668823242,-1.6739155054092407,-15.94118595123291,-17.50101661682129,-4.268709659576416,-1.6710041761398315,-7.03068733215332,-4.5687255859375,-0.6586205959320068,-2.9255781173706055,-3.4406914710998535,0.7082698941230774,2.800826072692871,795.5184937,796.3330078,795.5293274,792.1257019,792.1257019,790.5180359,789.8827362,786.6747284,783.978653,782.2016907,782.2016907,780.0176239,779.4500732,778.3299255,778.8867188,775.0047302,775.0047302,770.2108765,758.2512665,754.3838501,747.1782684,745.2535248,745.2535248,744.0397644,748.1227875,672.2426605,673.0873108,757.9128265,757.9128265,761.9250488
57,-397.23199462890625,244.7156219482422,27.284828186035156,-24.94854736328125,15.593836784362793,9.997611045837402,-14.789566040039062,-8.246350288391113,-0.46021607518196106,-9.397857666015625,-15.124024391174316,-13.372686386108398,-12.026911735534668,-8.363420486450195,-2.7365996837615967,-2.565343141555786,-5.6418609619140625,-3.272163152694702,3.089879274368286,4.522630214691162,762.3190308,761.1420441,757.7432251,757.7250671,757.7250671,757.5800323,758.2548523,759.0668488,757.7671051,760.1797485,760.1797485,759.4387817,758.2310486,759.3924713,756.0966492,753.3713531,753.3713531,753.4526062,754.6574402,756.9645691,757.9902649,760.6570435,760.6570435,761.6168213,760.0946808,761.294632,760.8969116,761.9852448,761.9852448,760.0494385
58,-387.4216613769531,253.28440856933594,24.522144317626953,-24.795747756958008,11.877598762512207,1.4539809226989746,-13.85910701751709,-2.924121379852295,-5.392378807067871,-17.95232391357422,-15.342755317687988,-8.174842834472656,-8.321969985961914,-9.449207305908203,-9.063159942626953,-8.631818771362305,-8.049284934997559,-8.28198528289795,-5.842458724975586,0.8588078618049622,755.5503082,753.1996918,749.2282104,748.7693787,748.7693787,751.8978882,663.3424377,663.9674377,661.7556763,661.8270874,661.8270874,748.6894226,658.1590271,637.8989029,626.5407944,746.4959717,746.4959717,742.6137543,741.8913269,742.464447,745.3523254,746.9647217,746.9647217,580.3218842,581.3070679,586.7232132,731.7153168,721.9657898,721.9657898,721.6204071
59,-403.8714599609375,261.30316162109375,15.599742889404297,-29.730833053588867,16.604110717773438,5.507863521575928,-14.972312927246094,-3.7339744567871094,-2.156040668487549,-14.507344245910645,-14.82524299621582,-8.199387550354004,-8.144718170166016,-8.256646156311035,-2.9803364276885986,-0.47131970524787903,-3.1938958168029785,-2.7491393089294434,0.890841007232666,-0.04687786102294922,722.5110626,719.5097351,722.4230194,723.0516052,723.0516052,724.4541168,587.8193665,727.2994995,728.1218719,729.4744873,729.4744873,582.3496246,582.3288727,579.4763947,581.0191727,582.3833084,582.3833084,585.8150101,595.8509827,598.789444,599.9633026,600.7019806,600.7019806,600.8478165,597.5133896,599.2124939,597.8860092,597.9074478,597.9074478,597.8490829
60,-434.30230712890625,228.72604370117188,12.515955924987793,-26.985231399536133,13.789995193481445,4.266138076782227,-13.669102668762207,-6.142486095428467,-7.25417423248291,-16.50476837158203,-15.167309761047363,-10.413535118103027,-9.69836711883545,-8.116926193237305,-3.071356773376465,1.4493173360824585,2.5588598251342773,4.792541980743408,9.927618980407715,8.996313095092773,592.4946976,587.9990005,745.019989,744.098587,744.098587,574.0369034,571.7531204,565.5081558,559.2523193,559.4336319,559.4336319,559.4023132,556.4910126,556.1129761,731.446991,560.3406143,560.3406143,561.8536377,733.2074738,737.7450562,733.7800598,728.6987305,728.6987305,724.2114258,719.1847992,718.9768219,723.0666351,725.1654816,725.1654816,726.950531
61,-384.5535583496094,238.53564453125,19.271833419799805,-23.57140350341797,11.647217750549316,-3.5290944576263428,-20.213586807250977,-6.566397190093994,-3.5324504375457764,-11.762532234191895,-11.958135604858398,-10.300127029418945,-8.600363731384277,-2.2578086853027344,3.394864797592163,3.556889295578003,-0.35965433716773987,-3.6605238914489746,-2.0121870040893555,2.108921766281128,726.3683319,726.5692139,728.4622955,727.9665375,727.9665375,729.9606323,731.2845612,731.6517639,731.2550354,731.7933655,731.7933655,732.3406219,732.6598358,735.0727844,735.8958435,735.5652618,735.5652618,601.7002869,593.2733917,587.5780869,581.1449432,580.1875305,580.1875305,578.1689072,576.6601944,579.5735931,580.7287598,580.6366348,580.6366348,581.322937
62,-433.4827575683594,249.111328125,14.959403991699219,-25.41670036315918,12.81992244720459,-2.219358205795288,-18.847942352294922,-10.637577056884766,-12.909042358398438,-18.726099014282227,-14.483481407165527,-14.162259101867676,-16.47892189025879,-9.57668399810791,-1.765678882598877,-1.5890252590179443,-1.973806619644165,2.5250465869903564,7.737026691436768,7.900386333465576,580.4571533,579.8705292,572.3958588,570.5638885,570.5638885,571.6022491,575.1942444,580.8873367,572.9771805,572.9411316,572.9411316,572.0260239,575.464859,737.6028442,737.6209259,733.4823608,733.4823608,717.4549866,702.6644135,692.1154022,681.7538452,581.6594315,581.6594315,583.290863,585.8667755,585.9557343,586.1731339,584.8134613,584.8134613,580.650177
63,-430.9744873046875,252.7174072265625,29.697141647338867,-25.972759246826172,12.228097915649414,7.954351425170898,-13.137594223022461,-8.225311279296875,-7.465754508972168,-19.20667839050293,-19.032470703125,-9.908835411071777,-7.441026210784912,-5.912700653076172,1.5882593393325806,5.994446277618408,2.562976837158203,0.03992444649338722,2.0401549339294434,1.2352176904678345,588.3554459,663.3824158,663.3709717,614.0604019,614.0604019,661.0974884,0.0,0.0,624.902153,610.1044846,610.1044846,664.1294861,662.3883057,662.1618652,654.2630005,599.4545746,599.4545746,599.7550201,598.0323792,598.4077072,634.9013901,606.0072708,606.0072708,609.2943573,633.0413818,0.0,0.0,635.0718307,635.0718307,641.628418
64,-380.10833740234375,247.9918975830078,14.104369163513184,-30.431907653808594,4.29658842086792,-6.1858367919921875,-16.97527503967285,-12.140832901000977,-15.628642082214355,-12.063858032226562,-6.979987621307373,-15.546064376831055,-17.176563262939453,-7.975762844085693,-6.350699424743652,-7.62303352355957,-5.796799182891846,-5.8416829109191895,-1.827384114265442,5.860112190246582,643.9464569,643.290863,645.1979065,644.2609406,644.2609406,602.8759003,0.0,0.0,0.0,603.7517929,603.7517929,601.355629,653.2034302,657.5776672,658.3570862,653.9302826,653.9302826,599.7480392,599.9770737,654.4332886,652.9056549,653.2225037,653.2225037,649.32724,597.8749847,596.9197464,596.3489532,596.8618393,596.8618393,597.4698257
65,-390.7154235839844,252.4283905029297,14.343016624450684,-33.764854431152344,5.6831512451171875,-5.70938777923584,-24.040376663208008,-15.98027515411377,-14.302172660827637,-16.08307647705078,-10.234456062316895,-9.416890144348145,-11.928431510925293,-8.296783447265625,-4.595617771148682,-4.541944980621338,-2.269134759902954,2.068291664123535,4.12963342666626,4.356148719787598,598.0857849,596.1258316,593.8262558,595.0812912,595.0812912,595.295639,597.4893951,646.8115234,601.0787582,650.6768799,650.6768799,0.0,651.0756683,650.7644653,649.6836853,649.0988922,649.0988922,645.8291626,642.9270935,643.8526917,644.1352081,605.6082153,605.6082153,645.5708313,644.6466064,647.6016998,646.8309784,647.881546,647.881546,660.1077271
66,-422.8392639160156,235.9109344482422,25.038543701171875,-30.047155380249023,3.5144405364990234,3.549959421157837,-10.968525886535645,-8.711444854736328,-9.848620414733887,-14.771341323852539,-14.827295303344727,-15.538140296936035,-13.673628807067871,-7.081931114196777,-4.06342077255249,-2.7113943099975586,1.696160912513733,3.6424686908721924,2.3573620319366455,1.5510225296020508,669.6365356,685.1576233,695.554657,698.9855194,698.9855194,702.9894257,704.8445892,580.9206772,583.5665894,584.0318298,584.0318298,585.3580093,588.2112503,713.4557343,591.1061096,593.1730652,593.1730652,592.1897507,707.0147705,705.9901428,705.1074219,703.3567047,703.3567047,707.9187012,708.6536407,707.8266144,713.8180542,717.0291138,717.0291138,596.9757462
67,-429.3240966796875,251.68702697753906,22.54637908935547,-29.44789695739746,3.599184989929199,-4.138641834259033,-14.502140998840332,-6.181981563568115,-11.25459098815918,-16.9378604888916,-10.424888610839844,-7.500817775726318,-6.196378707885742,-2.070286750793457,-3.5499656200408936,-5.055561065673828,-1.9310027360916138,-4.313532829284668,-9.292037010192871,-6.654414653778076,597.0875549,595.2708817,597.1766663,710.6221008,710.6221008,595.8852386,594.767952,716.4877319,716.7408752,717.7420044,717.7420044,598.0977249,720.235672,600.8890915,600.7787704,599.9337769,599.9337769,600.624733,713.7566376,716.1915588,717.7707672,602.9506683,602.9506683,602.3536682,712.2979736,593.1461334,711.0194397,708.5716248,708.5716248,578.3101654
68,-421.9683532714844,238.0660858154297,31.069974899291992,-20.572099685668945,4.669302940368652,-0.23335769772529602,-7.325390815734863,-4.597052574157715,-10.82956600189209,-13.929802894592285,-12.374945640563965,-13.155616760253906,-8.986262321472168,-5.814752101898193,-9.954627990722656,-9.762754440307617,-5.317600250244141,-5.061723709106445,-4.0796637535095215,-0.10061419755220413,580.1267624,581.0900879,579.7370529,579.3039703,579.3039703,580.4104233,580.5703354,581.0587692,580.0606537,579.6128464,579.6128464,578.9094925,577.9001999,577.1812439,576.4616013,576.6612625,576.6612625,577.6182556,577.0100403,576.966629,714.8258209,719.0840149,719.0840149,576.2086105,716.0054016,572.27211,571.0277176,571.2234497,571.2234497,571.4583206
69,-411.4411926269531,226.36915588378906,34.780479431152344,-23.229434967041016,-2.6688010692596436,-5.607972145080566,-11.778600692749023,-5.119039058685303,-12.066277503967285,-22.076658248901367,-15.811158180236816,-5.960203647613525,-1.3555024862289429,2.270219326019287,2.0301105976104736,-3.5241217613220215,-8.801899909973145,-11.893680572509766,-12.029556274414062,-5.643584251403809,571.9803238,572.0557022,571.591568,570.2983856,570.2983856,570.3617859,570.8749008,571.2800217,571.1706543,570.1219559,570.1219559,569.3228531,717.4240875,568.9424515,566.6453171,689.0609741,689.0609741,678.2833099,671.6146851,664.8750305,536.3441467,527.4250412,527.4250412,519.3626022,510.7855606,503.2497406,502.2979736,503.6544037,503.6544037,502.0130539
70,-424.9610290527344,238.2794952392578,27.931716918945312,-31.642107009887695,2.0994651317596436,3.7769782543182373,-12.258877754211426,-9.367795944213867,-10.224939346313477,-18.994970321655273,-15.207106590270996,-4.805087566375732,-2.9106462001800537,-6.142923831939697,-6.723996162414551,-4.440913200378418,-2.6419403553009033,-3.045605421066284,-2.5379416942596436,0.4824013411998749,503.7749481,503.193512,499.1883087,503.7005615,503.7005615,504.8360825,507.5614166,510.6053925,648.1304932,650.3410339,650.3410339,645.6395721,640.1853943,636.9335938,636.9258499,635.9651947,635.9651947,635.8915329,637.755127,638.8890839,639.6495438,639.2816544,639.2816544,638.2595062,640.668869,496.4356995,500.1755524,500.2767944,500.2767944,499.643364
71,-376.7118225097656,238.7711944580078,8.703121185302734,-28.053203582763672,4.82657527923584,-14.368931770324707,-22.366491317749023,-9.871057510375977,-17.9982852935791,-21.689001083374023,-13.215455055236816,-15.237770080566406,-11.302101135253906,4.73926305770874,7.958773136138916,2.9174814224243164,3.2600901126861572,-0.925274670124054,-7.306258201599121,-4.009589672088623,500.4648209,498.9313126,500.0763321,503.3537674,503.3537674,506.7197037,509.7044373,514.4008255,511.4185715,658.1708527,658.1708527,655.0650024,654.0229797,651.6821289,511.9666672,510.5836868,510.5836868,511.022377,670.9885406,674.7853851,679.727478,680.5336761,680.5336761,687.5043488,689.3946838,689.5168304,688.1240082,686.4728546,686.4728546,685.2719879
